Longitude,Latitude,Actual_UHI,Predicted_UHI,Correct
-70.67853667,-33.47068333,Medium,High,False
-70.67822667,-33.470685,Medium,High,False
-70.677845,-33.470655,Low,High,False
-70.67735667,-33.47064833,Low,High,False
-70.67677,-33.470635,Low,High,False
-70.67625167,-33.47063,Low,High,False
-70.67585,-33.47064167,Medium,High,False
-70.67527,-33.47064167,Medium,High,False
-70.67480667,-33.47062167,Medium,High,False
-70.674285,-33.47060833,High,High,True
-70.67377167,-33.47063167,High,High,True
-70.67336,-33.47065167,Medium,High,False
-70.672925,-33.470645,Medium,High,False
-70.67254667,-33.47063,Medium,High,False
-70.67206333,-33.47061,Medium,High,False
-70.671605,-33.470665,Medium,High,False
-70.67116,-33.47062167,Medium,High,False
-70.670785,-33.47061667,Medium,High,False
-70.67033,-33.47058833,High,High,True
-70.66989667,-33.47058,Medium,High,False
-70.66942833,-33.470575,Medium,High,False
-70.66896,-33.47060833,Medium,High,False
-70.66851667,-33.47059167,Medium,High,False
-70.66819833,-33.47058,Medium,High,False
-70.66763667,-33.47056,High,High,True
-70.66723,-33.47054667,Medium,High,False
-70.66674,-33.47054833,Medium,High,False
-70.66614833,-33.47054333,Medium,High,False
-70.66552167,-33.47053333,Medium,High,False
-70.66487833,-33.47053167,Medium,High,False
-70.66425167,-33.470485,Medium,Medium,True
-70.663595,-33.47046333,Medium,High,False
-70.66298167,-33.470445,Medium,High,False
-70.66238667,-33.47039,Medium,High,False
-70.66176667,-33.47036,Medium,High,False
-70.66115833,-33.47031,Medium,High,False
-70.660565,-33.47029833,Medium,High,False
-70.65952833,-33.47025333,Low,High,False
-70.65912333,-33.470215,Low,High,False
-70.658635,-33.47020667,Low,High,False
-70.6581,-33.470165,Medium,High,False
-70.65746,-33.47011333,Medium,High,False
-70.65687833,-33.47009,Low,High,False
-70.65632333,-33.47010667,Medium,High,False
-70.65582833,-33.47015667,Medium,High,False
-70.65542,-33.47031667,Medium,High,False
-70.65505667,-33.47043833,Medium,High,False
-70.654735,-33.47044,Medium,High,False
-70.65437667,-33.470415,Medium,High,False
-70.65400833,-33.47038333,Medium,Medium,True
-70.65361167,-33.47034,Medium,Low,False
-70.65319833,-33.470305,High,High,True
-70.65272833,-33.470245,Medium,High,False
-70.65226167,-33.470195,High,High,True
-70.65187333,-33.47016,High,Medium,False
-70.65136167,-33.47010333,High,High,True
-70.65100667,-33.470065,High,High,True
-70.650665,-33.47005333,High,High,True
-70.65021167,-33.47,High,High,True
-70.65002833,-33.47033833,High,High,True
-70.649995,-33.47073,Medium,High,False
-70.64994333,-33.471015,Medium,High,False
-70.64987333,-33.471395,Medium,High,False
-70.64977833,-33.47189167,High,High,True
-70.64974833,-33.47236833,Medium,High,False
-70.64967,-33.47273833,Medium,High,False
-70.64957167,-33.47320167,Medium,High,False
-70.64953833,-33.47348833,High,High,True
-70.64951333,-33.47377,High,High,True
-70.64946333,-33.47404167,High,High,True
-70.64943167,-33.47445833,High,High,True
-70.64939,-33.47474167,Medium,High,False
-70.64937,-33.475025,Medium,High,False
-70.649315,-33.47527667,Medium,High,False
-70.64965,-33.47290167,Medium,High,False
-70.64961167,-33.47303167,Medium,High,False
-70.61102625,-33.43841125,Medium,High,False
-70.61328125,-33.43894958,Medium,High,False
-70.61793812,-33.43964667,Medium,High,False
-70.61944083,-33.43989292,Medium,High,False
-70.620968,-33.44024767,High,High,True
-70.61962458,-33.44466083,Medium,High,False
-70.61778375,-33.45237167,Low,High,False
-70.61785306,-33.45400528,Medium,High,False
-70.61804542,-33.45547604,Medium,High,False
-70.61502769,-33.46146506,High,High,True
-70.61814917,-33.46595833,High,High,True
-70.62606106,-33.46719376,Medium,High,False
-70.62701278,-33.46501611,High,High,True
-70.62836778,-33.46509583,Medium,High,False
-70.63438097,-33.46576403,Medium,High,False
-70.63532042,-33.4634625,Medium,High,False
-70.63682688,-33.45729792,Medium,High,False
-70.64029583,-33.44548542,Medium,High,False
-70.64334438,-33.43667813,Medium,High,False
-70.63976991,-33.42811646,Medium,High,False
-70.63999458,-33.42731583,Medium,High,False
-70.64046639,-33.42118361,Low,High,False
-70.63913875,-33.41775208,Medium,High,False
-70.63506444,-33.40848361,High,High,True
-70.63486917,-33.408175,High,High,True
-70.63227208,-33.40440354,High,High,True
-70.63038266,-33.40179802,High,High,True
-70.62506,-33.39451258,High,High,True
-70.61190694,-33.41573125,Medium,High,False
-70.61098542,-33.41731083,Medium,Medium,True
-70.61218167,-33.416335,Medium,High,False
-70.61338,-33.41725354,Medium,High,False
-70.61864028,-33.42178889,Medium,High,False
-70.61818056,-33.42260528,Low,High,False
-70.61634783,-33.42699833,Low,High,False
-70.61998483,-33.42934561,Medium,High,False
-70.61671944,-33.43466722,Medium,High,False
-70.61535083,-33.43456292,Medium,High,False
-70.61462769,-33.43443296,Medium,High,False
-70.61424,-33.43434333,Medium,Medium,True
-70.61390667,-33.43427333,Medium,High,False
-70.61355,-33.434195,Medium,High,False
-70.613215,-33.43411833,Medium,High,False
-70.612825,-33.43404167,Medium,High,False
-70.61244667,-33.43395333,Medium,High,False
-70.61203333,-33.43388,Medium,High,False
-70.611625,-33.43381167,Medium,High,False
-70.61122667,-33.43374167,Medium,High,False
-70.61080833,-33.43355833,Medium,High,False
-70.610435,-33.43348167,Medium,High,False
-70.61005167,-33.43341667,Medium,High,False
-70.60968333,-33.43334167,Medium,High,False
-70.60933,-33.43325167,Medium,High,False
-70.60898833,-33.43317667,Medium,High,False
-70.60886833,-33.433445,Medium,High,False
-70.60876333,-33.433745,Medium,High,False
-70.608645,-33.43411333,Medium,High,False
-70.60854833,-33.43451833,Medium,High,False
-70.60843833,-33.43491833,Low,High,False
-70.60832,-33.43534167,Low,High,False
-70.60823833,-33.43577333,Low,High,False
-70.60814833,-33.436185,Low,High,False
-70.60802,-33.43658833,Low,High,False
-70.60792,-33.437005,Low,High,False
-70.60781333,-33.437385,Low,High,False
-70.607705,-33.43775833,Medium,High,False
-70.60755,-33.43814667,Medium,High,False
-70.60768667,-33.43842,Medium,High,False
-70.60810333,-33.43843,Medium,High,False
-70.60863333,-33.43842167,Medium,High,False
-70.60914333,-33.43844667,Medium,High,False
-70.60968833,-33.43843333,Medium,High,False
-70.61023167,-33.43833833,Medium,High,False
-70.61069167,-33.43833,Medium,High,False
-70.61123,-33.43847,Medium,High,False
-70.61157667,-33.43856333,Medium,High,False
-70.61203667,-33.43866,Low,High,False
-70.61249833,-33.43877167,Low,High,False
-70.6129,-33.43886167,Low,High,False
-70.61351667,-33.43898333,Medium,High,False
-70.61383333,-33.43904,Medium,High,False
-70.61427333,-33.43912,Medium,High,False
-70.614765,-33.43920833,Medium,High,False
-70.61528333,-33.43928667,Low,High,False
-70.61582,-33.43938667,Medium,High,False
-70.61634667,-33.43943833,Medium,High,False
-70.616895,-33.43950167,Medium,High,False
-70.61740333,-33.43956167,Medium,High,False
-70.61774833,-33.43961833,Medium,High,False
-70.61839667,-33.43972667,Medium,High,False
-70.61882167,-33.43981667,Medium,High,False
-70.61924667,-33.43987667,Medium,High,False
-70.61985333,-33.43997667,Medium,High,False
-70.62020667,-33.44007167,Medium,Medium,True
-70.620585,-33.44019333,High,High,True
-70.621095,-33.44036,High,High,True
-70.620975,-33.44073333,Medium,High,False
-70.620865,-33.4411,Medium,High,False
-70.62073167,-33.44150667,Medium,High,False
-70.62054167,-33.44186833,Medium,Medium,True
-70.620435,-33.44231167,Medium,Medium,True
-70.62028333,-33.44270167,High,High,True
-70.62016167,-33.44309833,Medium,High,False
-70.62003333,-33.44349833,Medium,High,False
-70.61986667,-33.443875,Medium,High,False
-70.61975333,-33.44421667,Medium,High,False
-70.61968,-33.44454,Medium,High,False
-70.619545,-33.44493,High,High,True
-70.619445,-33.44520833,Medium,High,False
-70.61934,-33.445535,Medium,High,False
-70.61922833,-33.44585,Medium,High,False
-70.61912333,-33.44618667,Medium,High,False
-70.61896333,-33.44654667,Medium,High,False
-70.61887,-33.44689167,Medium,High,False
-70.61880167,-33.44725167,Medium,High,False
-70.61870667,-33.44762,Medium,High,False
-70.61864667,-33.44794167,Low,High,False
-70.61854333,-33.44820667,Low,High,False
-70.61844167,-33.44848667,Low,High,False
-70.618405,-33.44882167,Low,High,False
-70.618275,-33.44920333,Medium,High,False
-70.61826,-33.44961167,Medium,Medium,True
-70.618205,-33.449975,Medium,Low,False
-70.61813167,-33.45030833,Medium,High,False
-70.61809,-33.45062,Medium,High,False
-70.61805333,-33.45096333,Medium,Medium,True
-70.618005,-33.45131667,High,High,True
-70.61793833,-33.45168167,Medium,High,False
-70.61787167,-33.45198,Medium,High,False
-70.61775167,-33.45266667,Low,High,False
-70.61775,-33.45305167,Medium,High,False
-70.61778333,-33.45343,Medium,High,False
-70.61781833,-33.45370167,Medium,High,False
-70.61789167,-33.45435333,Low,High,False
-70.61792,-33.45465333,Low,High,False
-70.61795833,-33.45497833,Medium,Low,False
-70.61801167,-33.45527333,Medium,High,False
-70.618095,-33.45582,Medium,High,False
-70.617665,-33.45608,Medium,High,False
-70.6176,-33.45637167,Medium,Medium,True
-70.617435,-33.45667667,Medium,High,False
-70.61727167,-33.456975,Medium,Medium,True
-70.617175,-33.45721167,High,Medium,False
-70.61701333,-33.45751333,High,High,True
-70.61685,-33.45782333,High,High,True
-70.61666,-33.45816833,Medium,High,False
-70.61652667,-33.45842833,High,High,True
-70.61635,-33.45874333,High,High,True
-70.61617333,-33.45909333,High,High,True
-70.61599833,-33.45943,High,High,True
-70.61582833,-33.459775,High,High,True
-70.61565667,-33.46014667,High,High,True
-70.61544667,-33.46051333,Medium,High,False
-70.615255,-33.46090167,High,High,True
-70.61505833,-33.46124,Medium,High,False
-70.61507667,-33.46183833,High,High,True
-70.61512333,-33.46219167,Medium,High,False
-70.61517,-33.462585,Medium,High,False
-70.61516,-33.46302667,Medium,High,False
-70.61513167,-33.46349333,Medium,High,False
-70.61508167,-33.46392667,High,High,True
-70.615085,-33.46436167,High,High,True
-70.61504167,-33.46477,High,High,True
-70.61506333,-33.46512333,High,High,True
-70.615065,-33.46540667,High,High,True
-70.61529667,-33.46564333,High,High,True
-70.61571833,-33.465685,High,High,True
-70.61620333,-33.46573833,Medium,High,False
-70.61672,-33.465815,Medium,High,False
-70.61721167,-33.46586833,Medium,High,False
-70.61767,-33.465915,Medium,High,False
-70.61801833,-33.46595333,Medium,High,False
-70.61839,-33.46598833,Medium,High,False
-70.61882333,-33.46605333,Medium,High,False
-70.61930667,-33.466105,Medium,High,False
-70.61984833,-33.46619167,Medium,High,False
-70.62035167,-33.46625667,Medium,High,False
-70.62085,-33.46632167,Medium,High,False
-70.621325,-33.46637833,Medium,High,False
-70.6217,-33.466415,Medium,High,False
-70.62209,-33.46647,Medium,High,False
-70.62243833,-33.46654333,Medium,High,False
-70.62287167,-33.46665333,Medium,High,False
-70.623325,-33.46675833,Low,High,False
-70.62383167,-33.46684,Medium,High,False
-70.62439333,-33.466955,Medium,High,False
-70.62499167,-33.46712167,Low,High,False
-70.625535,-33.467185,Low,High,False
-70.62638333,-33.46718167,Medium,High,False
-70.62650167,-33.46681333,Medium,High,False
-70.62659167,-33.46642667,Medium,High,False
-70.62670167,-33.46602833,Medium,High,False
-70.62678833,-33.465625,High,High,True
-70.62691167,-33.46527833,Medium,High,False
-70.62712167,-33.46484833,Medium,High,False
-70.62755167,-33.464905,Medium,High,False
-70.62791,-33.46497833,Medium,High,False
-70.628875,-33.46516333,High,High,True
-70.62923,-33.465195,Medium,High,False
-70.62967667,-33.46525,High,Medium,False
-70.63016333,-33.46532333,High,High,True
-70.63061833,-33.46536667,High,High,True
-70.631095,-33.46543167,High,High,True
-70.63152167,-33.46547167,High,High,True
-70.63189,-33.46551333,Medium,Medium,True
-70.63237,-33.46553167,Medium,High,False
-70.63278667,-33.46557833,Medium,High,False
-70.63319167,-33.46563167,Medium,High,False
-70.63361167,-33.46569333,Medium,Medium,True
-70.63408,-33.465745,Medium,High,False
-70.63471333,-33.46561167,Medium,High,False
-70.634815,-33.46526167,Medium,High,False
-70.63493833,-33.464855,Medium,High,False
-70.63502167,-33.46448,Medium,High,False
-70.63513667,-33.46410333,Medium,High,False
-70.63522,-33.46380667,Medium,High,False
-70.63535333,-33.46331833,High,High,True
-70.63543667,-33.46300167,Medium,High,False
-70.63554,-33.46257167,Medium,High,False
-70.635685,-33.46212833,Medium,High,False
-70.63582,-33.46167167,Medium,Medium,True
-70.63594667,-33.461205,Medium,Medium,True
-70.63607333,-33.46075667,Medium,High,False
-70.63617333,-33.46034,Medium,Medium,True
-70.63627833,-33.45991,Medium,High,False
-70.63637333,-33.45948667,Medium,High,False
-70.63645833,-33.45905833,Medium,High,False
-70.63655833,-33.458625,Medium,High,False
-70.636635,-33.4582,Medium,High,False
-70.636735,-33.45782667,Medium,High,False
-70.63679167,-33.45752667,Medium,High,False
-70.63691,-33.45698167,High,High,True
-70.636995,-33.45662667,High,High,True
-70.63710667,-33.45620833,Medium,High,False
-70.63720167,-33.45579,High,High,True
-70.637295,-33.45536333,High,High,True
-70.637375,-33.45499,High,High,True
-70.63744167,-33.45464,High,High,True
-70.63751167,-33.45433,Medium,High,False
-70.637585,-33.45404,Medium,High,False
-70.637655,-33.45371333,Medium,High,False
-70.63773,-33.45338667,High,High,True
-70.637815,-33.45303333,High,High,True
-70.637895,-33.452685,High,High,True
-70.63799333,-33.45234667,High,High,True
-70.63809833,-33.45202167,High,High,True
-70.63821667,-33.45163333,High,High,True
-70.638335,-33.45126833,High,High,True
-70.63844167,-33.450945,Medium,High,False
-70.638545,-33.45070667,Medium,High,False
-70.63865167,-33.45039167,Medium,High,False
-70.63875833,-33.45007167,Medium,High,False
-70.63885333,-33.44972833,Medium,High,False
-70.63896,-33.44940667,Medium,High,False
-70.63901333,-33.44911667,Medium,High,False
-70.63912833,-33.44876333,Medium,High,False
-70.63923833,-33.44841833,Medium,High,False
-70.63934167,-33.44805167,Medium,High,False
-70.639445,-33.44768333,Low,High,False
-70.63953167,-33.447375,Low,High,False
-70.63968833,-33.44708,Low,High,False
-70.639775,-33.44674167,Medium,High,False
-70.63988,-33.44644333,Medium,High,False
-70.64008333,-33.44604833,Medium,High,False
-70.640165,-33.44572667,Medium,High,False
-70.64032333,-33.44538667,Medium,High,False
-70.64047,-33.44505,Medium,High,False
-70.64056333,-33.44470667,Medium,High,False
-70.64074167,-33.44438833,Medium,High,False
-70.64085833,-33.44412167,Medium,High,False
-70.64092667,-33.44386667,Medium,High,False
-70.64099667,-33.44361167,Medium,High,False
-70.64104333,-33.44334333,Medium,High,False
-70.64113167,-33.44301667,Medium,High,False
-70.64121667,-33.44265833,Low,High,False
-70.641405,-33.44231,Low,High,False
-70.64150167,-33.44190667,Low,High,False
-70.64164833,-33.44148667,Low,High,False
-70.64186833,-33.44108167,Medium,High,False
-70.64231667,-33.44008,Medium,High,False
-70.64222833,-33.43957333,Low,High,False
-70.64241167,-33.43913667,Medium,High,False
-70.64250667,-33.43873667,Low,High,False
-70.64268333,-33.43836167,Low,High,False
-70.642965,-33.43805333,Low,High,False
-70.64322333,-33.43773833,Medium,High,False
-70.643345,-33.4374,Low,High,False
-70.64337667,-33.43706,Low,High,False
-70.64323667,-33.43630333,Medium,High,False
-70.643155,-33.43599833,Medium,High,False
-70.64306,-33.43570333,Medium,High,False
-70.64295333,-33.43539,Medium,High,False
-70.64285333,-33.435065,High,High,True
-70.64274333,-33.43475167,High,High,True
-70.64266667,-33.434435,Medium,High,False
-70.642565,-33.43409833,Medium,High,False
-70.64245,-33.43377333,Medium,High,False
-70.64238333,-33.43343,Low,High,False
-70.642335,-33.43312667,Low,High,False
-70.64228833,-33.43285667,Low,High,False
-70.64223833,-33.43244333,Medium,High,False
-70.64219,-33.43212167,Medium,High,False
-70.64213333,-33.43168,Medium,High,False
-70.64210167,-33.431415,Medium,High,False
-70.64210167,-33.43114333,Medium,High,False
-70.64207,-33.43088167,Medium,High,False
-70.64201833,-33.43059833,Medium,High,False
-70.64195333,-33.43030333,Medium,High,False
-70.641905,-33.42997333,Medium,High,False
-70.64187,-33.42960167,Low,High,False
-70.64176833,-33.42925333,Low,High,False
-70.641615,-33.428955,Medium,High,False
-70.64132,-33.42878833,Medium,High,False
-70.64093,-33.42861167,Medium,High,False
-70.64046,-33.42842667,Medium,High,False
-70.640095,-33.428245,Medium,High,False
-70.63970833,-33.42781667,Medium,High,False
-70.639925,-33.42756667,Medium,High,False
-70.63990833,-33.42704667,Medium,High,False
-70.63980667,-33.42664833,Medium,High,False
-70.63970167,-33.42623833,Medium,High,False
-70.63965167,-33.425925,Medium,High,False
-70.63968333,-33.425605,Medium,High,False
-70.63975333,-33.42525333,Low,High,False
-70.63982167,-33.42489167,Low,High,False
-70.63986,-33.424545,Low,High,False
-70.6399,-33.42422833,Low,High,False
-70.63995333,-33.42388167,Medium,High,False
-70.64006333,-33.423455,Medium,High,False
-70.64013167,-33.423015,Low,High,False
-70.6402,-33.42257833,Low,High,False
-70.64030333,-33.42215833,Low,High,False
-70.640355,-33.42172333,Medium,High,False
-70.64043,-33.421335,Medium,High,False
-70.64050833,-33.42097167,Low,High,False
-70.64061333,-33.420635,Low,High,False
-70.64068167,-33.420265,Medium,High,False
-70.64061167,-33.41987167,Low,High,False
-70.6404,-33.419595,Low,High,False
-70.64021667,-33.41932833,Low,High,False
-70.64,-33.41904,Low,High,False
-70.63982667,-33.41875667,Medium,High,False
-70.63965,-33.41849,Medium,High,False
-70.63946167,-33.41820333,Medium,High,False
-70.63926833,-33.4179,Medium,Medium,True
-70.63903833,-33.417495,High,High,True
-70.638865,-33.417185,High,High,True
